po_id,po_number,supplier_id,supplier_name,sku,product_name,ordered_qty,received_qty,order_date,expected_delivery_date,actual_delivery_date,status,quality_rating,notes,created_by,supplier_history
0bacf662-9797-4052-9571-00466594b326,PO-2564,SUP054,FreshFarm Veg Market,BB-22191,"Pumpkin - Disco, Organically Grown",966.0,966.0,2025-08-31,2025-09-05,2025-09-04,received,5.0,,,
0d821418-828b-4d65-a72a-a8610ad3108b,PO-2565,SUP054,FreshFarm Veg Market,BB-12664,Apricots,390.0,390.0,2025-09-12,2025-09-17,2025-09-15,received,4.0,,,
8d827591-80bc-4272-8622-41bdb371e81c,PO-2566,SUP054,FreshFarm Veg Market,BB-1314,Colocasia - Organically Grown,7962.0,7962.0,2026-03-28,2026-04-02,2026-03-31,received,4.0,,,
ee1a1b76-0d18-4b9e-8db3-e34e247d8c27,PO-2567,SUP054,FreshFarm Veg Market,BB-18589,Kiwi - Sun Gold,281.0,281.0,2026-04-16,2026-04-21,2026-04-20,received,4.0,,,
a75e7ecd-7f94-4a58-a377-d97ea8146f3e,PO-2568,SUP054,FreshFarm Veg Market,BB-17837,Papaya - Raw,1379.0,1379.0,2025-05-18,2025-05-23,2025-05-21,received,4.0,,,
b633e7ad-59d9-4cf5-96fd-a827925d1e7e,PO-2570,SUP055,FruitKing South,BB-6573,Sugarcane,6361.0,6361.0,2025-11-27,2025-12-02,2025-12-06,received,4.0,,,
60503608-dde4-4b86-9523-a50a55b332d6,PO-2571,SUP055,FruitKing South,BB-7494,Sapota,2490.0,2490.0,2026-05-03,2026-05-08,2026-05-08,received,5.0,,,
e8da23a9-9e2b-403e-a965-878aa8ea634d,PO-2572,SUP055,FruitKing South,BB-20623,Mango Raspuri - Organically Grown,1180.0,1180.0,2025-04-14,2025-04-19,2025-04-20,received,5.0,,,
3edef67e-846a-488f-8981-87274dad2375,PO-2573,SUP055,FruitKing South,BB-20399,Sweet Corn Kernels - Achari Masti,1003.0,1003.0,2026-01-20,2026-01-25,2026-01-24,received,4.0,,,
415616b7-4c1d-4534-ba62-89a67cf92262,PO-2574,SUP055,FruitKing South,BB-10843,Banganapalli Mango,1002.0,1002.0,2025-08-20,2025-08-25,2025-08-24,received,5.0,,,
9dbae91e-db58-4371-aebb-099d8a31ca5d,PO-2575,SUP055,FruitKing South,BB-18589,Kiwi - Sun Gold,185.0,185.0,2025-09-27,2025-10-02,2025-10-01,received,4.0,,,
ff0f24e0-a918-448e-b348-42a73b67d717,PO-2576,SUP055,FruitKing South,BB-10905,Kesar Mango,712.0,712.0,2026-06-13,2026-06-18,2026-06-21,received,5.0,,,
541ee200-0230-4a67-b482-a69637d69748,PO-2577,SUP055,FruitKing South,BB-23891,Pineapple and Pomegranate Cut,589.0,589.0,2026-04-02,2026-04-07,2026-04-09,received,4.0,,,
fd4d6557-cac9-402b-b96a-c58170db2d48,PO-2578,SUP055,FruitKing South,BB-4262,Thai Ginger,2551.0,2551.0,2026-03-02,2026-03-07,2026-03-12,received,5.0,,,
80cae87a-49b4-417a-af97-8eccc24d0830,PO-2579,SUP055,FruitKing South,BB-18929,"Avocado - Imported, Medium",157.0,157.0,2025-08-17,2025-08-22,2025-08-21,received,5.0,,,
3ef947eb-4293-43d1-a8a3-3d76a9f4e027,PO-2580,SUP055,FruitKing South,BB-24993,Guava - Organically Grown,1121.0,1121.0,2026-02-06,2026-02-11,2026-02-10,received,4.0,,,
1f1c09f8-dcd0-47c4-8920-14cdd09afb55,PO-2581,SUP055,FruitKing South,BB-6666,"Beans - Cluster, Organically Grown",1419.0,1419.0,2025-02-16,2025-02-21,2025-02-21,received,4.0,,,
c0578979-15ba-4070-ab5a-4ce52c1c1769,PO-2582,SUP055,FruitKing South,BB-18929,"Avocado - Imported, Medium",237.0,237.0,2026-02-05,2026-02-10,2026-02-09,received,5.0,,,
9d6ddc55-a455-4229-bb06-8d5346de7ffa,PO-2583,SUP055,FruitKing South,BB-7008,Raw Mango - Diced,1059.0,1059.0,2026-05-09,2026-05-14,2026-05-16,received,4.0,,,
2ae99431-4de8-4152-a398-9affef23e89f,PO-2590,SUP013,Continental Flavors,BB-3627,Darjeeling Tea Bags,559.0,559.0,2026-05-30,2026-06-06,2026-06-05,received,4.0,,,
3bd2ad9f-85fd-4cb1-ad0a-b1370891781c,PO-2592,SUP013,Continental Flavors,BB-147,Tomato Salsa Dip - Enjoy With Nacho Chips,579.0,579.0,2026-01-20,2026-01-27,2026-01-26,received,5.0,,,
160840b0-83e3-4496-8178-ccd24e48a43c,PO-2593,SUP013,Continental Flavors,BB-9419,Pistachio - Roasted & Salted,506.0,506.0,2025-03-26,2025-04-02,2025-04-04,received,5.0,,,
d7a80d27-e567-454e-97e4-fe1cb36f8419,PO-2594,SUP013,Continental Flavors,BB-15977,Shikanji & Chaat Savoury Taste Makers,84.0,84.0,2025-05-19,2025-05-26,2025-05-24,received,4.0,,,
c06f240e-2830-42c3-a25b-efd7d2ac1895,PO-2595,SUP013,Continental Flavors,BB-8529,Crunchy Granola Bars - Dark Chocolate & Espresso,169.0,154.0,2025-05-09,2025-05-16,2025-05-15,received,4.0,,,
6fa604bd-22f1-4b8f-9081-5d6cd1352496,PO-2596,SUP013,Continental Flavors,BB-25079,Berries & Seeds,1130.0,1130.0,2025-09-18,2025-09-25,2025-09-25,received,4.0,,,
92efbdab-1562-4fc6-b2f1-1ee0ef910c5d,PO-2598,SUP013,Continental Flavors,BB-21281,"Chocolate - 52% Cocoa, Dark Chocolate Couverture, Premium, From-The-Bean Chocolate Slab",97.0,97.0,2025-03-17,2025-03-24,2025-03-24,received,4.0,,,
6152ef74-0ff4-4a92-b52e-8bad2ba0df67,PO-2599,SUP013,Continental Flavors,BB-22647,Moroccan Mint Dark Chocolate,232.0,0.0,2026-04-03,2026-04-10,,cancelled,,,,
598bab66-5047-4a07-9056-ad6d70429ffb,PO-2600,SUP011,GlobalFoods India,BB-17622,Roasted Pumpkin Seeds,200.0,200.0,2026-03-05,2026-03-12,2026-03-11,received,4.0,,,
1415f704-7ae8-4990-a677-b850cd10b61c,PO-2601,SUP011,GlobalFoods India,BB-20828,Cooking Spray - Butter Flavour,252.0,252.0,2025-12-07,2025-12-14,2025-12-17,received,4.0,,,
b1be4cdf-bfea-42f9-97ab-5b333e178d80,PO-2602,SUP011,GlobalFoods India,BB-15662,"Grapefruit Tonic Water - All Natural, Low In Sugar",731.0,731.0,2025-12-04,2025-12-11,2025-12-14,received,4.0,,,
b73905ea-d3b6-4677-97eb-fc1343753690,PO-2603,SUP011,GlobalFoods India,BB-18250,Ice Cream - Blueberries & Cream,85.0,85.0,2026-02-04,2026-02-11,2026-02-13,received,5.0,,,
f427dcd9-7189-4fd2-9635-2245999b09d5,PO-2604,SUP011,GlobalFoods India,BB-26882,Gluten-Free Quinoa Flour,214.0,200.0,2025-03-21,2025-03-28,2025-03-27,received,4.0,,,
f255c1e7-0e6f-4dd0-908d-6e1d11f7c673,PO-2605,SUP011,GlobalFoods India,BB-27538,Naturally Pure Olive Oil,18.0,18.0,2025-10-14,2025-10-21,2025-10-21,received,4.0,,,
f7b4ec71-1bfd-485a-9eeb-e3ea27b5ce39,PO-2606,SUP011,GlobalFoods India,BB-26312,100% Natural Grapedseed Oil,30.0,28.0,2026-06-28,2026-07-05,2026-07-04,received,4.0,,,
a21bc4ed-9f31-4fae-934d-7bbc61785092,PO-2607,SUP011,GlobalFoods India,BB-9831,Beach Chaat Delight,289.0,263.0,2026-01-01,2026-01-08,2026-01-07,received,4.0,,,
d5f2beee-dc0c-409d-b649-c41d143798af,PO-2608,SUP011,GlobalFoods India,BB-8772,Original Tonic Water - All Natural,733.0,733.0,2026-02-08,2026-02-15,2026-02-15,received,5.0,,,
c09997b7-0be7-4dc3-a8e6-cca121d6c2de,PO-2609,SUP011,GlobalFoods India,BB-23215,"Cheela Mix - Green Moong Daal, Gluten Free",561.0,561.0,2025-04-19,2025-04-26,2025-05-01,received,5.0,,,
0d957e5d-523a-4aba-b571-e38f787df390,PO-2611,SUP011,GlobalFoods India,BB-24771,Apricot - Pure Belgian Dark Chocolate,361.0,361.0,2026-01-30,2026-02-06,2026-02-10,received,4.0,,,
ed1a027b-f594-41f9-ab8d-80e6393a8f2d,PO-2612,SUP011,GlobalFoods India,BB-20957,Super Muesli - No Added Sugar,178.0,178.0,2026-05-28,2026-06-04,2026-06-03,received,5.0,,,
b04e3330-1783-4eb7-afa2-ed941a6b159d,PO-2613,SUP011,GlobalFoods India,BB-7710,Six Cheese Pasta Sauce,65.0,65.0,2025-04-07,2025-04-14,2025-04-13,received,4.0,,,
94a91be8-46f1-4898-9b57-dd7bf86a5b5c,PO-2614,SUP011,GlobalFoods India,BB-16563,Durum Wheat Pasta - Mini Fusilli,376.0,376.0,2025-07-11,2025-07-18,2025-07-20,received,5.0,,,
fa57a237-bb71-4e1c-85a2-8df8a751953f,PO-2615,SUP012,Exotic Ingredients Co.,BB-22926,Premium Kasundi,850.0,850.0,2025-11-28,2025-12-04,2025-12-09,received,4.0,,,
23821d94-d407-4719-b50f-624203cf7ee7,PO-2616,SUP012,Exotic Ingredients Co.,BB-13334,Whey Protein Bars - Variety,72.0,72.0,2025-02-08,2025-02-14,2025-02-15,received,5.0,,,
ffe9a25c-2731-462f-a0e0-abda82e1f276,PO-2617,SUP012,Exotic Ingredients Co.,BB-156,100% Pure Honey - Infused With Lemon,177.0,177.0,2025-06-16,2025-06-22,2025-06-25,received,4.0,,,
a8abb78a-d932-4e15-a997-d20392e3d029,PO-2618,SUP012,Exotic Ingredients Co.,BB-6933,Chocolate O's - Gluten Free,339.0,339.0,2025-10-01,2025-10-07,2025-10-07,received,5.0,,,
dd3c421f-21b6-4ae3-bdc2-7b1c70acc48a,PO-2620,SUP012,Exotic Ingredients Co.,BB-23311,"Apple Cider Vinegar With Mother - 100% Natural, Raw & Unfiltered",166.0,166.0,2026-05-08,2026-05-14,2026-05-12,received,4.0,,,
251735f1-bd1e-4f14-9f8f-f5dc88727927,PO-2621,SUP012,Exotic Ingredients Co.,BB-18014,Extra Virgin Olive Oil,240.0,240.0,2025-05-21,2025-05-27,2025-05-29,received,4.0,,,
e2c47fb0-2af3-4f02-8aea-0b358c06a841,PO-2622,SUP012,Exotic Ingredients Co.,BB-17077,Miniatures,43.0,41.0,2025-09-01,2025-09-07,2025-09-06,received,4.0,,,
31eb6830-6a71-43c6-9ba0-2c4255103f69,PO-2623,SUP012,Exotic Ingredients Co.,BB-14486,Instant Noodles - Seafood,319.0,319.0,2025-01-25,2025-01-31,2025-01-30,received,4.0,,,
656259cc-d885-46e8-b710-26ebd6bc9751,PO-2625,SUP012,Exotic Ingredients Co.,BB-18777,Cream - Coconut,387.0,387.0,2025-04-23,2025-04-29,2025-04-28,received,4.0,,,
e30ac936-ca6c-43ba-8300-c6b341ba7d94,PO-2626,SUP012,Exotic Ingredients Co.,BB-17077,Miniatures,91.0,91.0,2026-04-09,2026-04-15,2026-04-14,received,5.0,,,
f19fa6d1-3422-440a-b3d9-fe6922bc116d,PO-2627,SUP012,Exotic Ingredients Co.,BB-23932,6 Seconds Filter Coffee Decoction,999.0,945.0,2025-04-22,2025-04-28,2025-04-28,received,4.0,,,
ed8459e6-6cc5-4e4e-8086-5a4ee9c5a60b,PO-2628,SUP012,Exotic Ingredients Co.,BB-3754,Orange - Pure Belgian Dark Chocolate,304.0,304.0,2025-03-15,2025-03-21,2025-03-20,received,4.0,,,
c87c977d-c327-4aa1-a4ac-abc970e5b9c7,PO-2629,SUP012,Exotic Ingredients Co.,BB-8110,Cheese Cubes,305.0,305.0,2026-03-09,2026-03-15,2026-03-15,received,3.0,,,
5294689e-f86e-4582-af9e-0cc4d33236aa,PO-2630,SUP015,Chef's Basket Supplies,BB-391,Karela Juice,264.0,264.0,2025-08-16,2025-08-21,2025-08-19,received,5.0,,,
3c22efb7-0f01-47b2-b375-4436cd47a2c0,PO-2631,SUP015,Chef's Basket Supplies,BB-25790,Flavour Instant Coffee - Mint Chocolate,97.0,97.0,2025-11-29,2025-12-04,2025-12-02,received,5.0,,,
4db11f06-feeb-4541-a981-bce290c9b803,PO-2632,SUP015,Chef's Basket Supplies,BB-4665,20g Whey Protein Bar - Chocolate Cranberry,208.0,208.0,2026-06-15,2026-06-20,2026-06-20,received,4.0,,,
7235efa6-7c3a-4135-b45f-133e07ecb69d,PO-2633,SUP015,Chef's Basket Supplies,BB-3433,Cheesy Veggie Straws - Kale Tomato Spinach,2799.0,2799.0,2025-08-27,2025-09-01,2025-09-04,received,5.0,,,
577cc052-998e-4426-b7d0-739264f3281e,PO-2634,SUP015,Chef's Basket Supplies,BB-3025,"Chocolate - Bitter, Dark Couverture, 85% Cocoa, Premium, From-The-Bean Chocolate Slab",135.0,135.0,2026-04-05,2026-04-10,2026-04-10,received,5.0,,,
d168ff8c-5046-4dbe-bbf6-ed4ed244bb26,PO-2635,SUP015,Chef's Basket Supplies,BB-18930,Assam Loose Black Tea,55.0,55.0,2025-12-01,2025-12-06,2025-12-06,received,4.0,,,
c6ac39d7-67c7-42d3-aa4e-a911d533e8f1,PO-2636,SUP015,Chef's Basket Supplies,BB-891,"Jaggery Powder - Pure, Natural & Chemical Free",189.0,189.0,2026-04-06,2026-04-11,2026-04-10,received,4.0,,,
1066d576-75c5-40ee-b3c7-6b450980b81c,PO-2637,SUP015,Chef's Basket Supplies,BB-16993,Caramel Flavour Essence,1373.0,1373.0,2025-02-22,2025-02-27,2025-03-04,received,4.0,,,
5bcc07a9-0318-4634-9d3c-690313e9c9d4,PO-2638,SUP015,Chef's Basket Supplies,BB-2963,1 To 1  Baking Flour - Gluten Free,44.0,44.0,2025-07-27,2025-08-01,2025-07-30,received,4.0,,,
98dc8d34-30d9-4fe9-900e-84cd448eb871,PO-2639,SUP015,Chef's Basket Supplies,BB-7714,Cinnamon Sugar,259.0,259.0,2025-09-09,2025-09-14,2025-09-12,received,4.0,,,
9521f1ae-5a38-4d9d-b9cd-467a8190e840,PO-2640,SUP015,Chef's Basket Supplies,BB-7329,Vacuum Fried Chickpea - Chilli,511.0,511.0,2026-05-02,2026-05-07,2026-05-06,received,4.0,,,
abd5dda4-6709-4328-9349-e5ee99dc4622,PO-2641,SUP015,Chef's Basket Supplies,BB-391,Karela Juice,354.0,354.0,2026-03-06,2026-03-11,2026-03-14,received,4.0,,,
9a01595a-32fa-4d23-a8c1-261c759fc309,PO-2642,SUP015,Chef's Basket Supplies,BB-1736,Makhana Tangy,500.0,500.0,2025-12-19,2025-12-24,2025-12-22,received,5.0,,,
eb647d9b-54f8-4156-a79a-485178b89b66,PO-2643,SUP015,Chef's Basket Supplies,BB-25703,Dulce De Leche With Vanilla,212.0,212.0,2025-03-11,2025-03-16,2025-03-14,received,4.0,,,
418fd326-f01b-4aa2-9eda-7b16eabc2b91,PO-2644,SUP015,Chef's Basket Supplies,BB-26591,Prime Organic Apple Cider Vinegar - Raw Unfiltered with EXTRA Mother,175.0,175.0,2026-01-19,2026-01-24,2026-01-22,received,4.0,,,
ff32554c-b95c-4043-969a-a2d69b035090,PO-2645,SUP014,World Pantry,BB-18093,Cinnamon-Infused Honey,446.0,421.0,2026-01-24,2026-02-01,2026-01-31,received,4.0,,,
2dee2c9a-e581-4754-800a-3090fbf46475,PO-2646,SUP014,World Pantry,BB-9930,Ginger Black Tea Bags,190.0,190.0,2026-06-15,2026-06-23,2026-06-21,received,5.0,,,
51b6b562-3fb1-4ad5-96d3-22a29d4c2153,PO-2647,SUP014,World Pantry,BB-8240,Cereal - Blueberry Morning,55.0,55.0,2026-04-29,2026-05-07,2026-05-07,received,4.0,,,
fbc5a1ce-e492-46bf-a395-c983d5b25f67,PO-2648,SUP014,World Pantry,BB-22772,Salted Sunflower Seeds,2199.0,2199.0,2025-07-05,2025-07-13,2025-07-18,received,4.0,,,
fafcd357-eb0e-42dc-8312-43450bbe81f7,PO-2649,SUP014,World Pantry,BB-8511,Hot Chicken Flavour Ramen,833.0,833.0,2026-03-19,2026-03-27,2026-03-31,received,5.0,,,
6f113e5b-18fa-47f7-b104-590dd37f47c3,PO-2651,SUP014,World Pantry,BB-11791,Premium Flavoured Tea Blend - Adrak Tulsi Chai,397.0,362.0,2026-03-18,2026-03-26,2026-03-26,received,4.0,,,
b633af7a-71fc-4dd0-a5ad-b8d3ca790832,PO-2652,SUP014,World Pantry,BB-5216,Ferro Crunch Ice Cream,184.0,184.0,2025-02-08,2025-02-16,2025-02-14,received,5.0,,,
5518bcf5-ee3a-4b2f-b49e-b2d99a2eeece,PO-2653,SUP014,World Pantry,BB-15622,Cheese Spread,233.0,0.0,2025-04-10,2025-04-18,,cancelled,,,,
0fd0002f-248d-4ca1-b4c9-816aa36d7b1e,PO-2654,SUP014,World Pantry,BB-10199,Kiwi Drink,4281.0,4281.0,2025-03-05,2025-03-13,2025-03-13,received,5.0,,,
c5f5b8bb-08b7-4ff6-a5a7-0a452d4abb09,PO-2655,SUP014,World Pantry,BB-3850,Quinoa Finest Whole Grain - Red,143.0,143.0,2025-10-25,2025-11-02,2025-11-06,received,4.0,,,
bf6fd370-8072-4092-a94f-8572947c3aa3,PO-2658,SUP014,World Pantry,BB-5216,Ferro Crunch Ice Cream,92.0,92.0,2026-06-23,2026-07-01,2026-07-01,received,4.0,,,
f3f0596d-2a9b-4998-a774-0371dbbd1ada,PO-2659,SUP014,World Pantry,BB-17622,Roasted Pumpkin Seeds,166.0,166.0,2026-05-02,2026-05-10,2026-05-08,received,4.0,,,
7c4f0050-a241-4f36-9f28-b391098fc3bc,PO-2660,SUP016,FineFoods Distributors,BB-8598,Peri Peri Sauce,998.0,963.0,2025-04-30,2025-05-06,2025-05-04,received,4.0,,,
d40faf5e-6bb7-4dc0-bcec-d7450416d12e,PO-2662,SUP016,FineFoods Distributors,BB-16626,"Cashews - Whole, 100% Natural Premium",240.0,240.0,2025-05-16,2025-05-22,2025-05-20,received,4.0,,,
9bf17699-c535-4392-9de8-76c26cf39c06,PO-2664,SUP016,FineFoods Distributors,BB-3433,Cheesy Veggie Straws - Kale Tomato Spinach,1614.0,1614.0,2025-08-29,2025-09-04,2025-09-03,received,5.0,,,
d8d1b826-b08d-40b6-9f26-d609c8794729,PO-2665,SUP016,FineFoods Distributors,BB-1565,Salsa Stir-fry Sauce,381.0,381.0,2025-09-16,2025-09-22,2025-09-21,received,5.0,,,
462d2c4b-7de2-4290-b7ca-399074a77298,PO-2667,SUP016,FineFoods Distributors,BB-9134,Plain Green Olives,441.0,401.0,2025-10-12,2025-10-18,2025-10-22,received,4.0,,,
8f2e92dd-8b52-4eab-a364-2024c6cbcad9,PO-2668,SUP016,FineFoods Distributors,BB-27052,Vegan Mozzarella Cheese Shreds,149.0,140.0,2025-01-30,2025-02-05,2025-02-03,received,4.0,,,
e40389a0-2afe-4d3a-8d59-b910f541f8e4,PO-2669,SUP016,FineFoods Distributors,BB-10118,Chocolate Hazelnut Spread,187.0,0.0,2025-07-21,2025-07-27,,cancelled,,,,
5c9748e9-0ce1-4ea0-bdb1-fe2b4344531d,PO-2670,SUP016,FineFoods Distributors,BB-8874,Vanilla Ice Cream,414.0,414.0,2025-11-06,2025-11-12,2025-11-10,received,4.0,,,
ff89b880-64e0-4e53-b145-e3c7566fa992,PO-2671,SUP016,FineFoods Distributors,BB-27245,Protein Bars - All-In-One,181.0,181.0,2025-10-23,2025-10-29,2025-10-29,received,4.0,,,
207df2af-dbbe-43ba-8541-a1eae8967903,PO-2673,SUP016,FineFoods Distributors,BB-13568,Tea Bags - Earl Grey,94.0,94.0,2026-05-01,2026-05-07,2026-05-07,received,4.0,,,
7abd8ca5-61f1-44c5-8652-4edb02db737f,PO-2674,SUP016,FineFoods Distributors,BB-8698,Sour Cream & Onion,672.0,672.0,2025-01-18,2025-01-24,2025-01-29,received,4.0,,,
bd5ea769-51e1-41d1-8583-5a17ef8da49e,PO-2676,SUP017,TasteWorld Imports,BB-1656,Ramen Noodles - Hot Chicken Flavour,715.0,715.0,2026-02-23,2026-03-04,2026-03-02,received,4.0,,,
d3561d1b-56d4-41a0-bc90-a461280b696b,PO-2677,SUP017,TasteWorld Imports,BB-19939,Silver Skin Onion In Vinegar,656.0,656.0,2025-03-06,2025-03-15,2025-03-13,received,5.0,,,
ce33eeb9-eda0-4d3e-91a0-c78ba8e0ff2a,PO-2678,SUP017,TasteWorld Imports,BB-3627,Darjeeling Tea Bags,211.0,211.0,2026-03-02,2026-03-11,2026-03-09,received,4.0,,,
443132af-ac04-4e30-9a50-c9235df87324,PO-2679,SUP017,TasteWorld Imports,BB-27115,Pork - Luncheon Meat,153.0,153.0,2025-09-05,2025-09-14,2025-09-16,received,4.0,,,
d43c6f60-4d5a-4659-b1c5-89446595f8b1,PO-2680,SUP017,TasteWorld Imports,BB-24438,Organic Pitta Tea Masala Spice Blend,614.0,614.0,2025-09-16,2025-09-25,2025-09-29,received,4.0,,,
50f32fa0-11a1-4c69-94f2-e6e176c43b18,PO-2681,SUP017,TasteWorld Imports,BB-13177,Arabian Dates,237.0,229.0,2025-05-02,2025-05-11,2025-05-10,received,4.0,,,
4d26eae7-36d1-480c-a90d-0a44908dacf4,PO-2682,SUP017,TasteWorld Imports,BB-15719,Protein Seed Mix,324.0,324.0,2025-02-02,2025-02-11,2025-02-15,received,5.0,,,
436171b8-c3f3-48c0-a73d-c93aab15ffb0,PO-2683,SUP017,TasteWorld Imports,BB-14065,Tikka Mayonnaise Dip,627.0,627.0,2025-06-02,2025-06-11,2025-06-09,received,5.0,,,
fe14f95f-c147-482c-b832-c21d0ac6f410,PO-2684,SUP017,TasteWorld Imports,BB-5065,Amla Candy - Sweet,1081.0,1081.0,2025-09-22,2025-10-01,2025-10-02,received,5.0,,,
0522a5f1-f8cf-4ca2-a5f9-f1ede44e6f5e,PO-2685,SUP017,TasteWorld Imports,BB-24647,Pure Stevia Extract,153.0,153.0,2026-04-07,2026-04-16,2026-04-14,received,5.0,,,
4d5012c5-6037-43a0-92e1-8a9f1ee45548,PO-2686,SUP017,TasteWorld Imports,BB-8624,Papaya Lemon Dia Jam,404.0,370.0,2025-03-03,2025-03-12,2025-03-10,received,3.0,,,
3ff13084-685e-4f1a-93b8-a7e2e906143f,PO-2687,SUP017,TasteWorld Imports,BB-19495,Verimicelli - Whole Grain Rice,225.0,225.0,2025-04-05,2025-04-14,2025-04-13,received,3.0,,,
5b251213-f240-4561-996a-8cf02a1b3a6f,PO-2688,SUP017,TasteWorld Imports,BB-10713,Pizza Seasoning,625.0,625.0,2025-04-12,2025-04-21,2025-04-19,received,4.0,,,
38aae100-58e3-4ef8-ae5f-7c3cb8b6eef4,PO-2689,SUP017,TasteWorld Imports,BB-15079,"Dietary Supplement - Deep Sea Salmon Fish Oil, Premium",22.0,22.0,2026-01-12,2026-01-21,2026-01-21,received,5.0,,,
c32affd0-cd21-463b-b866-95d9720215be,PO-2690,SUP018,FlavorFusion Foods,BB-17885,"Ice Cream - Chocolate Almond, Stick",243.0,243.0,2025-08-04,2025-08-11,2025-08-10,received,4.0,,,
efcb1a5d-df25-4410-a374-89eccb61c39f,PO-2691,SUP018,FlavorFusion Foods,BB-3802,Green Olives Stuffed With Pimiento,275.0,275.0,2025-10-12,2025-10-19,2025-10-20,received,4.0,,,
c2c75646-fbb2-42f4-82ea-b0c263dfe21c,PO-2692,SUP018,FlavorFusion Foods,BB-21594,Assam Tea - Unbleached & Staple-Free Teabags,188.0,188.0,2025-01-29,2025-02-05,2025-02-05,received,4.0,,,
2541b694-5ed7-4bd6-a3c9-1e083c4c0f1e,PO-2693,SUP018,FlavorFusion Foods,BB-9831,Beach Chaat Delight,663.0,597.0,2026-04-27,2026-05-04,2026-05-04,received,4.0,,,
df1382d7-d43e-4281-9def-a5ce9559fba0,PO-2694,SUP018,FlavorFusion Foods,BB-14782,Upper Assam Black Tea - Finest Collection,111.0,111.0,2026-02-25,2026-03-04,2026-03-04,received,4.0,,,
a7c4faac-eafe-4d16-8976-6c5a15a7dcc4,PO-2695,SUP018,FlavorFusion Foods,BB-16626,"Cashews - Whole, 100% Natural Premium",156.0,148.0,2026-01-12,2026-01-19,2026-01-18,received,3.0,,,
31223c76-8aae-475e-9e17-411119c17006,PO-2696,SUP018,FlavorFusion Foods,BB-6030,Almond Filled Chocolate Bar,1781.0,1680.0,2025-09-10,2025-09-17,2025-09-17,received,4.0,,,
6af52a7c-ecdb-44f5-8ea5-eedc6db291e5,PO-2697,SUP018,FlavorFusion Foods,BB-27311,Vegan Jujubes Gummy Candy - Assorted Fruit Flavour,305.0,305.0,2025-11-28,2025-12-05,2025-12-05,received,4.0,,,
3581cfd8-48cf-4a10-9628-533e2965d52e,PO-2698,SUP018,FlavorFusion Foods,BB-13309,Quadratini Wafer Cookies - Double Choc,278.0,278.0,2026-04-03,2026-04-10,2026-04-10,received,5.0,,,
4e22bc0f-a51f-41ff-807c-166439ac431e,PO-2699,SUP018,FlavorFusion Foods,BB-4665,20g Whey Protein Bar - Chocolate Cranberry,125.0,0.0,2025-02-02,2025-02-09,,cancelled,,,,
03d30b8d-3606-4816-a0f8-406055e0e414,PO-2700,SUP018,FlavorFusion Foods,BB-24958,Jelly Crystal - Mango,1998.0,1998.0,2025-07-18,2025-07-25,2025-07-29,received,5.0,,,
375d0f75-f571-475d-8d26-f92682e7e9ee,PO-2701,SUP018,FlavorFusion Foods,BB-25027,"Almond Butter- All Natural 125G+Sweet N Salty, with Crunchy Flax Seeds 125G Jar",134.0,122.0,2025-11-30,2025-12-07,2025-12-07,received,5.0,,,
d56d03ee-2e5a-4d96-b348-ac4f8991c308,PO-2702,SUP018,FlavorFusion Foods,BB-6913,Tea - Eternal Jasmine,33.0,33.0,2026-06-24,2026-07-01,2026-06-29,received,5.0,,,
25bc251d-3148-422f-8848-62d03ecde774,PO-2703,SUP018,FlavorFusion Foods,BB-9093,Schezwan Dip,360.0,360.0,2026-04-15,2026-04-22,2026-04-26,received,4.0,,,
e8297c18-e6a6-43c0-9cf0-6c32d3b0f089,PO-2704,SUP018,FlavorFusion Foods,BB-2729,Sour Bites - Mixed Fruit Flavour,1151.0,1151.0,2025-07-02,2025-07-09,2025-07-10,received,4.0,,,
f46a612c-d057-42a1-afe3-0d3edf48533a,PO-2705,SUP022,PetCare Wholesale,BB-19431,"Super Stretch Silicone Lids Flexible Covers - For Bowls, Cans, Jars & Mugs, BB1502",358.0,358.0,2026-06-24,2026-06-29,2026-06-28,received,5.0,,,
b365136d-5f1d-412b-8b3a-2f14bce9bcb2,PO-2707,SUP022,PetCare Wholesale,BB-2062,"Induction Base Non Stick Cookware Set With Glass Lid - Bling, Blue",31.0,0.0,2025-02-13,2025-02-18,,cancelled,,,,
37094715-d7ae-41d7-8454-358780847e45,PO-2709,SUP022,PetCare Wholesale,BB-20346,Ice Cube Tray - Assorted Color,179.0,0.0,2025-12-15,2025-12-20,,cancelled,,,,
7a2ec8ba-c05d-4ada-8695-f2deec2e52a9,PO-2710,SUP022,PetCare Wholesale,BB-3595,Borosilicate Glass Rectangular Container With Lid - Green,148.0,148.0,2025-09-22,2025-09-27,2025-09-25,received,5.0,,,
5627f95d-0960-4eff-bd34-3983f953405e,PO-2711,SUP022,PetCare Wholesale,BB-18579,Green Tea Mugs With Message,30.0,29.0,2026-02-22,2026-02-27,2026-02-25,received,5.0,,,
5f68b9d4-fd46-45e8-b136-48d5e7e1b03e,PO-2712,SUP022,PetCare Wholesale,BB-2358,"Glass Set - Long Drink, Camilo",132.0,0.0,2026-06-10,2026-06-15,,cancelled,,,,
cd4f70e9-cf4a-425a-b9be-613795dd56e2,PO-2713,SUP022,PetCare Wholesale,BB-8843,"Plastic Twister Container - Big, Brown",422.0,404.0,2025-10-18,2025-10-23,2025-10-24,received,5.0,,,
